text,date
"yeah chill out, if jake is going skiing then she’s not gonna go with them and sit around",510532529
"Jake is already skiing the first few days so just convince him not to ski again at the end ",510532538
^^^^yes,510532549
"convince jake first thats gonna be much harder",510532564
"the campsites were 38 each? ",510533025
"and we are only allowed one tent / car per site?",510533033
"as many tents as will fit",510533054
"15$/car extra. Still a better deal than the group site I was looking at.",510533072
"38 for three nights?",510533110
2,510533116
"so how much per night in total",510533117
"oh ok ",510533123
"so less than 60$ per night",510533134
"about 60$ per night",510533151
"thats alright then",510533154
"the 8$ reservation fee was kinda stupid since i had to pay it for each site",510533249
yes,510533313
"i blame trump",510533582
"He won’t do it. Molly needs to be at the denver airport on friday night.",510534295
"And then he's staying in Colorado for the rest of the time? ",510534343
right,510534349
"lame ass",510534381
yeah,510534405
"anything else we can do?",510534406
"saving a car would be v nice",510534414
"we can ask the group if someone wants to go with him to colorado and come back late. But i doubt it. We did what we could. Let’s just have a good time!",510534502
"So 4 cars? ",510534525
yes,510534528
"mike any updates on car rental? u guys are meeting with su tomorrow right? is that to rent the car?",510534577
"no updates except I fucked up by booking the further hertz location when there’s one in clayton. Tomorrow is to get cc to buy gear and sams club.",510534620
"what gear we gonna buy?",510534645
"i guess whatever you petitioned for but I’ll ask if we can get other stuff.",510534665
"Buy Colman stove propane tanks ",510534684
yeah,510534690
"i get that, but for the cc meeting with su, you need the order set up on the computer so that they can just put in the cc information",510534718
"so you need like a gear order ready to go",510534727
"oh really? I can’t borrow the credit card?",510534798
nope,510534804
ok,510534808
"￼",510534846
ok,510534931
"you think we’re good if the price went up by 60$ on the tent?",510534971
"where you getting it from / whats the price?",510534995
"rei 429",510535002
"for 1 tent?",510535014
yeah,510535021
"You can find much cheaper ",510535041
"no we should be able to find cheaper 6 person, I’m seeing ones that are online for 160",510535047
"so doesn’t have to be red?",510535059
rei?,510535061
"not necessariyl",510535073
"alright but we’ll probably pay for fast shipping ",510535086
"do you have amazon prime?",510535099
anyone?,510535102
yes,510535104
"does that do free 2 day?",510535117
"Lucas I thought for buying food from schnucks we could get the credit card ",510535121
yes,510535127
"Like we did for fall break ",510535127
"yeah for schnucks we can, not for visa i think",510535136
"Got it ",510535144
"john, do you think they’ll let us get additional stuff if we save money on gear?",510535156
"I think so ",510535174
"There's no sense in leaving money on the table ",510535182
"i think as long as its v similar",510535203
"like how about a cooler or rope instead of guidebooks haha",510535219
"haha cooler yeah rope no",510535235
"but we still have to get guidebooks of some kind",510535245
probably,510535248
ok,510535254
"man we’re gonna need one day shipping on this",510535281
"nah wait 2 day could work",510535296
"we’re taking chances though. sometimes it arrives late",510535314
"Then we'll just have to leave on Friday",510535327
ok,510535332
"yeah, wait up i found everything on amazon",510535334
"me too",510535339
"I’m already making a cart",510535342
"also a friday car could bring stuff",510535343
"yeah i have one haha",510535348
"can i just get all the guidebooks i’ve ever wanted?",510535410
"haha, lets start with ones related to the trip but basically we can build a fucking library in the gear closet which is hype",510535439
"lets get rock climbing utah, moab climbs, the st. george specific utah one if you can find it, boulder climbs and maybe zion? ",510535469
yeah,510535482
"2 of these tents? ",510535506
"￼",510535507
"good deal",510535513
"i found coleman for 80 bucks",510535522
"which kind? propane is good for these trips",510535563
"the coleman 6p tent",510535622
"haha wait what",510535632
"coleman makes tents too!",510535646
"those are probably garbage haha",510535662
"yes they are",510535667
"I’m guessing the kelty are pretty good actually",510535682
"ok I’ll get one for now. we don’t need two ",510535695
"gotta buy a footprint with it too",510535725
"i did",510535729
"if we buy 2 kelty though, then we could tell people to bring fewer tents and wouldn’t have to worry about gear as much",510535751
"then maybe 3 cars...?",510535760
"i don’t think one tent will make a big dent",510535808
"haha ",510535815
"you never know",510535820
"the footprint may not come in time",510535840
"oh we can get a whisperlite too? game changer",510535929
"is there a tarp you can buy instead of the footprint?",510535954
"I’ll look into it",510535962
"or maybe another brand’s 6p footprint",510535968
"also john what do you think about getting two tents right now? It seems like a good call to spend as much of the money on what we were budgeted for as possible",510535991
"yeah but another brand footprint probably won’t be the same dimension",510536019
"i can check to make sure",510536032
"We need propane for the Coleman stoves. ",510536036
yep,510536042
"I'm already bringing my Coleman stove. Should I also bring my msr water boiler? It's nice if anyone wants to make coffee in the mornings ",510536125
"yeah definitely",510536137
"michael maybe they have the footprints at red?",510536155
rei,510536157
"yeah but i can’t use the credit card to get that",510536179
"and i can’t get propane from amazon either. won’t ship in time",510536191
"Yo don't buy jelly for this trip",510536213
"I have like 4 unopened bottles from past trips",510536223
"yeah but we could get reimbursed from that",510536255
"Oh ok",510536350
"You know how I know everything will work out?",510536715
"cause i already loaded up our car, cut paige and steph’s fuel lines and am on my way to pick you guys up right now ",510536760
"￼My gear just arrived",510536903
"fuck yeeeeaaaaaah",510536927
"Oh yeah! Wel be there",510537684
"Are you leaving the 15th or 16th? ",510538670
"oh not sure let me see",510538682
"love you",510538684
"it was nice talking to you last night",510538690
"when are we driving back to moab?",510538699
"I love you too! ",510538836
whenever,510538966
"i mean don’t we gotta go back for nate",510538984
"Yeah just hearing the sound of your voice is so great",510538992
"oh yeah…i guess wednesday or thursday then",510538999
